21169,23925,77356,78319
21176,28492,74101,77000
21178,22128,76922,80541
21198,22301,75155,82115
21212,23020,74757,81780
21240,23999,76451,79079
21259,24038,76779,78693
21283,23135,77453,78898
21288,31971,73220,74290
21294,25502,75862,78111
21307,26198,73341,79923
21313,29024,73099,77333
21367,30875,72756,75771
21437,27269,74432,77631
21441,21986,77164,80178
21442,26753,75096,77478
21452,22507,74010,82800
21459,21818,76753,80739
21466,28003,72734,78566
21470,22665,75908,80726
21511,24616,76776,77866
21569,26473,74989,77738
21581,30047,73640,75501
21639,32192,73173,73765
21649,25665,75511,77944
21651,24158,74629,80331
21669,24212,75316,79572
21674,23917,76251,78927
21676,23058,76855,79180
21708,22093,76591,80377
21723,26685,75798,76563
21758,26934,74282,77795
21772,22971,76770,79256
21775,24611,75989,78394
21783,22350,78280,78356
21824,30441,74027,74477
21836,36770,69633,72530
21874,25441,74401,79053
21883,22438,78166,78282
21898,23528,75295,80048
21932,31061,73129,74647
21938,23680,74886,80265
21949,27972,72767,78081
21971,23544,75249,80005
21978,25131,74565,79095
21993,22990,76159,79627
21999,25386,75136,78248
22008,30828,71118,76815
22029,23594,77198,77948
22046,23988,74167,80568
22156,23914,75338,79361
22187,24647,76533,77402
22197,28212,73012,77348
22204,29370,70798,78397
22211,36388,67320,74850
22223,24596,75427,78523
22272,22605,76057,79835
22286,41121,67613,69749
22334,23656,73875,80904
22422,27215,74342,76790
22423,28067,74856,75423
22425,27823,73383,77138
22434,26182,73413,78740
22445,24713,75647,77964
22451,27428,72752,78138
22461,40081,68284,69943
22516,27106,74479,76668
22531,23418,75282,79538
22540,24829,75323,78077
22541,27506,73732,76990
22560,29807,73422,74980
22564,26216,73884,78105
22596,23195,76454,78524
22654,27529,73278,77308
22686,29519,71480,77084
22690,28972,72595,76512
22744,34617,68988,74420
22771,27820,74686,75492
22778,26909,72739,78343
22858,23756,75417,78738
22862,25113,74410,78384
22865,34027,69006,74871
22884,29168,73149,75568
22885,23668,74905,79311
22886,23769,75804,78310
22911,28432,74384,75042
22938,29844,73891,74096
22979,24464,73689,79637
22981,26536,73462,77790
22991,25050,73762,78966
22994,24371,75146,78258
23006,29420,73401,74942
23038,27584,72673,77474
23090,27218,73655,76806
23097,32656,69672,75344
23098,31470,70930,75271
23105,29407,71944,76313
23148,25786,73328,78507
23151,27066,73258,77294
23158,30062,71469,76080
23160,33420,69097,75092
23169,27985,71782,77833
23201,31705,71534,74329
23210,28506,71726,77327
23217,23413,74976,79163
23226,27699,72057,77787
23307,23451,76635,77376
23334,31905,70669,74861
23356,23532,75559,78322
23381,24268,76346,76774
23390,30301,72811,74267
23419,24068,74144,79138
23423,26068,73107,78171
23456,24416,74952,77945
23457,29080,72893,75339
23480,30288,70120,76881
23507,28370,72715,76177
23514,27569,72872,76814
23531,28204,73405,75629
23534,27870,73237,76128
23568,28250,71124,77827
23577,23824,73193,80175
23583,30655,72207,74324
23593,28383,73078,75715
23603,23857,74585,78724
23631,26796,73800,76542
23633,25565,73512,78059
23643,28743,71023,77360
23657,30181,72183,74748
23678,26264,75264,75563
23702,24532,75873,76662
23716,25574,74729,76750
23717,32197,70148,74707
23774,35633,67160,74202
23792,24359,73685,78933
23839,30547,70921,75462
23851,28616,72945,75357
23854,40101,65980,70834
23873,27024,71591,78281
23878,30493,71674,74724
23909,27192,74214,75454
23935,28905,72794,75135
23940,28151,72808,75870
23958,29929,71345,75537
23960,24405,72984,79420
23973,27857,70896,78043
23997,24231,74317,78224
23998,24091,75079,77601
24033,27010,74699,75027
24034,36263,67098,73374
24096,31425,70501,74747
24108,29537,71690,75434
24124,27420,72944,76281
24128,28999,73069,74573
24178,29504,71584,75503
24181,26552,72988,77048
24252,31035,68242,77240
24275,24507,72963,79024
24278,29572,72043,74876
24286,27423,73379,75681
24295,26778,72809,76887
24296,40348,65819,70306
24309,35587,69026,71847
24310,26651,73484,76324
24352,29637,73114,73666
24382,35453,68326,72608
24413,32871,69206,74279
24508,27367,72554,76340
24510,29580,72457,74222
24530,31450,70787,74002
24543,25085,74717,76424
24547,27041,73662,75519
24567,26939,71681,77582
24579,25442,73519,77229
24606,33685,69553,72925
24618,42084,66456,67611
24651,33996,68661,73461
24667,27924,71971,76207
24700,35411,67326,73332
24718,35238,68468,72345
24721,26763,70595,78690
24732,25873,72047,78117
24757,36250,68831,70931
24811,28302,71327,76329
24835,28868,71858,75208
24836,29648,69942,76343
24839,26205,73883,75842
24865,36622,67486,71796
24927,26026,74230,75586
24939,39925,65767,70138
24952,28638,72819,74360
24962,30142,71592,74073
24980,28056,72547,75186
24983,26076,71756,77954
24985,26873,72771,76140
25036,30545,69332,75856
25046,31466,71900,72357
25065,26646,73911,75147
25087,26678,72271,76733
25090,28449,72276,74954
25092,30712,71003,73962
25123,25685,72336,77625
25147,31078,70107,74437
25198,34896,69137,71538
25209,30112,72062,73386
25235,25545,73306,76683
25270,31952,68706,74841
25276,27729,70303,77461
25308,28452,70782,76227
25336,30089,70786,74558
25339,25485,73349,76596
25355,31626,70343,73445
25390,27425,71169,76785
25398,26434,71258,77679
25402,27107,73779,74481
25404,33499,69774,72092
25431,28652,72758,73928
25457,27756,72015,75541
25463,27392,73048,74866
25504,31816,70717,72732
25519,30110,71246,73894
25522,28921,70937,75389
25582,30913,71981,72293
25595,28964,72787,73423
25607,31208,70511,73443
25610,41378,64182,69599
25627,32313,69378,73451
25639,29501,69905,75724
25646,28527,70391,76205
25673,33188,69039,72869
25675,28678,71683,74733
25687,26478,72438,76166
25728,29389,71071,74581
25732,30454,69758,74825
25753,30122,72395,72499
25761,27113,72268,75627
25785,34005,69788,71191
25794,33081,68876,73018
25801,36245,66400,72323
25850,33439,69961,71519
25891,33820,67010,74048
25916,33722,67735,73396
25936,30803,69515,74515
25940,30708,69925,74196
25963,33641,68752,72413
25998,31313,70209,73249
25999,28255,71509,75006
26008,32586,69735,72440
26027,26788,71548,76406
26047,30688,69908,74126
26051,29607,71452,73659
26097,35763,66721,72188
26106,31224,71644,71795
26112,31630,69134,73893
26138,32060,70737,71834
26153,28189,70815,75612
26155,30484,70818,73312
26162,27567,71973,75067
26194,30077,71607,72891
26275,35129,67716,71649
26286,32342,68944,73197
26310,30364,70989,73106
26311,31572,70770,72116
26317,29940,70311,74201
26330,31660,70207,72572
26341,31780,69106,73542
26380,26980,71144,76265
26402,27695,72211,74461
26439,34076,67858,72396
26445,41154,62606,70564
26446,29251,70990,74082
26452,27474,70908,75935
26459,27160,71206,75944
26493,27685,71235,75356
26513,34371,69363,70522
26516,27209,72228,74816
26531,32490,66464,75284
26572,35381,66182,72634
26577,28951,70172,75069
26614,31591,69326,73238
26615,27488,71014,75652
26621,26887,70884,76377
26622,28918,70888,74341
26632,31859,68512,73766
26693,28573,71204,74299
26735,28224,71500,74310
26756,27885,70867,75261
26772,30861,69865,73271
26789,26911,71655,75414
26852,33196,68968,71753
26855,32762,70500,70652
26874,30647,71218,72030
26886,47023,60770,66090
26895,29709,69478,74687
26913,27552,73103,73201
26948,31659,67758,74404
26966,28081,71758,73964
26967,27877,70670,75255
26988,37182,67991,68608
26996,33446,68614,71713
27020,28294,71178,74277
27042,27736,70068,75923
27044,30228,71348,72149
27047,31773,68415,73534
27048,33541,66837,73343
27063,34335,67480,71891
27077,30768,69475,73449
27126,28551,69914,75178
27128,27253,71857,74531
27149,31414,68123,74083
27162,28599,70915,74093
27207,32905,69011,71646
27225,31643,67311,74590
27252,28842,70828,73847
27256,29522,69449,74542
27258,28458,71379,73674
27268,36429,66566,70506
27274,37097,67272,69126
27285,28502,72366,72616
27322,31936,70620,70891
27335,37945,64938,70551
27341,28828,71743,72857
27355,32220,70428,70766
27366,31019,68719,73665
27391,38424,67065,67889
27409,28600,71700,73060
27429,29038,71671,72631
27468,32105,68552,72644
27481,30087,70785,72416
27498,28463,70713,74095
27528,35262,66740,71239
27550,29171,70751,73297
27551,27916,70269,75033
27572,32416,70198,70583
27669,30273,69693,73134
27705,33382,69295,70387
27725,34797,67140,71107
27759,30541,70590,71879
27781,32143,69456,71389
27793,29654,68304,75018
27849,32733,69014,71173
27851,33594,65275,74049
27863,31381,68207,73318
27865,34450,66043,72411
27871,32647,69238,71013
27888,41255,64026,67600
27892,36183,66330,70364
27900,32479,70005,70385
27909,31345,67615,73900
27969,34104,68220,70476
27979,31203,68885,72702
27987,32806,68819,71157
28010,32336,69609,70814
28018,31875,69428,71448
28048,28948,67864,75909
28116,29337,69330,73986
28143,31326,68162,73138
28159,35795,64563,72252
28194,30057,67222,75296
28221,39318,64248,68982
28282,36580,66623,69284
28283,38035,62801,71650
28295,37143,65295,70036
28339,30149,69517,72764
28342,33298,69055,70074
28355,43220,62933,66261
28360,36314,65235,70860
28361,43519,61708,67181
28375,32042,68934,71418
28400,34599,66474,71296
28434,35895,66388,70052
28461,31435,68449,72424
28465,30199,68486,73619
28540,32614,68858,70757
28587,32884,68985,70313
28605,35883,65246,71035
28618,29583,69607,72961
28621,30583,68941,72624
28655,30386,67871,73857
28684,34972,65994,71119
28767,30407,70714,70881
28769,32286,67787,71927
28786,30571,68940,72472
28808,41302,62293,68366
28816,30482,68841,72630
28860,30526,67448,73935
28893,30920,69454,71502
28900,31673,68155,72041
28939,31722,68367,71741
28956,29318,69450,73045
28965,38652,64253,68899
29009,31238,66887,73635
29023,31243,68009,72494
29052,37385,66788,67544
29074,32756,67745,71194
29077,34302,66550,70840
29108,39057,64015,68589
29131,32281,66568,72789
29166,30763,67776,73064
29177,30990,68514,72088
29226,33058,66636,71849
29250,30223,69444,71852
29348,33426,67075,70920
29379,30207,68821,72362
29413,38042,63829,69485
29428,31166,68062,72113
29429,35841,66190,69309
29454,31585,68231,71499
29459,31299,68141,71870
29470,29813,67938,73548
29475,33563,66020,71711
29496,36035,66226,69012
29509,31250,69031,70979
29510,36266,64346,70647
29532,33772,66554,70911
29538,29994,68295,72942
29590,31489,67845,71845
29592,29915,69299,71963
29634,32943,68542,69650
29636,32223,65396,73514
29650,32260,67476,71383
29651,36348,64546,70224
29681,33956,66886,70246
29750,33485,65165,72369
29766,32500,66237,72266
29774,32534,68061,70400
29790,31258,66507,73214
29805,33391,66672,70901
29806,33897,67251,69815
29811,38869,65018,67071
29870,41860,64411,64628
29901,35237,67299,68332
29911,38852,61740,70266
29918,31007,68533,71311
29925,30607,67234,73003
29948,35848,65309,69664
29957,31911,68804,70097
30011,34626,65895,70237
30014,36743,64264,69748
30039,38642,65090,66998
30054,35300,64659,70756
30064,34950,65104,70651
30092,33022,66019,71636
30093,33693,67385,69598
30100,31336,68173,71160
30136,36522,63469,70642
30152,34016,66675,69926
30179,36445,66677,67468
30185,30404,67591,72589
30214,31632,67494,71429
30215,30869,69138,70547
30219,32611,67301,70638
30221,35675,65377,69496
30227,32877,66549,71116
30232,41237,60717,68583
30274,34763,66723,69009
30298,33455,67120,69896
30330,46397,59602,64440
30342,40864,62532,67031
30390,38069,63906,68404
30393,32562,66195,71619
30402,30834,67769,71764
30415,33802,65749,70803
30533,33529,67053,69654
30597,38856,63468,67848
30598,31544,67445,71182
30619,36778,63571,69801
30624,35215,65401,69529
30636,36337,64251,69545
30649,33221,67775,69124
30661,35008,66599,68501
30662,38107,64204,67796
30668,30988,66034,73079
30690,34607,65560,69912
30697,30880,67447,71745
30725,40126,62346,67572
30755,38064,64252,67698
30758,41249,61810,66952
30773,33380,66354,70262
30786,38156,64325,67502
30793,31245,67629,71102
30800,33179,66501,70289
30816,34612,65690,69651
30837,36718,64607,68607
30857,31917,67481,70514
30862,37173,65538,67196
30874,33832,65101,70962
30883,37966,62704,69216
30918,33311,64854,71686
30968,37300,65522,66979
30982,34400,65258,70129
31008,31648,65568,72545
31025,32635,67879,69230
31073,51070,58673,59953
31102,33028,66032,70607
31146,33154,65930,70539
31150,36864,65629,67126
31151,38610,62314,68694
31153,39944,61288,68384
31174,32625,66393,70577
31199,33903,65591,70076
31237,33375,65087,71070
31262,37345,63120,69042
31277,37354,64981,67157
31323,36821,65243,67382
31343,37361,63429,68636
31358,34245,65550,69616
31359,34928,65179,69303
31406,41513,63276,64574
31488,31922,66749,70610
31529,33174,65174,70892
31557,31964,68385,68863
31619,43096,61452,64602
31621,35440,64894,68814
31637,36187,63461,69484
31640,41687,61064,66378
31652,38633,62819,67665
31669,38750,64747,65603
31692,33025,66214,69838
31716,39601,63825,65627
31721,33168,64438,71442
31732,32941,65947,70149
31741,33063,65796,70169
31752,37449,64243,67325
31762,34462,65221,69324
31783,40396,62383,66207
31795,33133,66585,69256
31878,39830,61406,67655
31894,38023,63112,67740
31895,36432,64353,68089
31900,35622,65576,67671
31916,35646,62873,70334
31919,34635,66221,67994
31943,32849,65944,70033
32012,36551,64517,67689
32018,32571,65853,70327
32033,33109,64407,71220
32039,40523,63180,65027
32071,38381,62584,67733
32072,37408,63087,68202
32076,32347,65794,70552
32086,34089,65385,69209
32115,38634,63761,66259
32118,33216,64592,70843
32140,40513,61182,66934
32189,36464,64408,67708
32191,34766,66098,67714
32194,32837,64650,71088
32201,35042,64570,68956
32227,35537,66194,66811
32232,35543,65230,67764
32283,34533,64615,69338
32368,33516,63988,70897
32431,35725,62029,70584
32432,38626,63508,66203
32433,34890,63612,69834
32456,33222,65617,69474
32476,33709,65327,69257
32535,33617,65652,68965
32555,40494,62027,65693
32577,49425,55593,63174
32588,41456,61475,65250
32592,35357,64633,68187
32595,35179,66234,66761
32618,38142,63756,66253
32657,33371,65499,69242
32672,35242,63938,68917
32682,40794,60108,67185
32711,36704,63953,67401
32739,35917,64065,68048
32743,34252,64344,69430
32747,36855,62450,68717
32773,34730,64384,68882
32778,33424,66415,68152
32799,38432,63796,65742
32809,34535,63424,70001
32832,46563,57679,63695
32879,38918,64122,64850
32889,37641,60999,69240
32890,35556,62760,69563
32904,37498,63410,66957
32915,33585,65761,68508
32918,36996,63555,67300
32928,37522,62805,67514
32975,36673,61675,69446
32986,38505,63287,65991
33014,44526,59936,63293
33016,36777,64888,66088
33036,40795,62515,64423
33038,34780,65542,67409
33054,34000,64568,69147
33071,33525,65303,68870
33083,41947,61615,64124
33088,34324,65999,67358
33144,44696,59742,63187
33209,34613,64376,68571
33220,33928,63791,69830
33225,36489,63948,67107
33230,40395,62582,64562
33234,34065,65273,68197
33246,40665,60231,66627
33271,40993,60465,66040
33285,35666,64677,67141
33288,39484,63901,64096
33372,34891,65323,67183
33386,42265,59480,65638
33388,40316,60157,66908
33390,41483,60595,65301
33393,38209,61597,67570
33539,36808,63489,66933
33552,34758,64758,67701
33564,34184,65623,67398
33591,34640,63706,68832
33612,33849,65102,68206
33623,34006,65571,67569
33675,39333,61677,66084
33688,39549,61101,66431
33713,35870,65153,66033
33720,34406,63219,69424
33739,38988,61879,66163
33766,35163,62534,69306
33768,38996,60855,67150
33770,34839,64697,67463
33774,35934,63168,67893
33775,34625,66089,66280
33788,42386,59836,64759
33808,39144,63545,64272
33882,37577,64466,64844
33887,38067,62558,66257
33934,37286,63934,65615
33955,40792,60276,65746
34001,35191,63839,67738
34017,35414,62563,68775
34024,34129,65441,67175
34039,38656,62574,65500
34060,44085,60209,62415
34064,51832,56842,58031
34075,36111,63364,67219
34105,37976,62843,65845
34108,39496,61317,65848
34163,36602,64144,65860
34177,42707,61109,62776
34185,37246,62877,66461
34218,35583,60962,70006
34255,39308,62017,65189
34260,45779,59150,61580
34307,36901,62746,66815
34336,38338,61215,66880
34413,40457,59136,66763
34432,39292,62591,64454
34448,39811,61561,64949
34477,35348,63587,67357
34481,40884,60091,65313
34524,37765,61628,66852
34558,38224,63210,64777
34594,36395,62884,66896
34608,40504,58611,67046
34615,38516,62216,65422
34639,44097,59356,62677
34677,34786,61540,69766
34680,37524,62315,66250
34689,38264,61160,66656
34705,37227,63989,64848
34721,35967,63152,66929
34747,35693,62747,67582
34771,34992,63008,67998
34834,35577,62700,67658
34835,38287,60597,67050
34844,36031,62635,67259
34875,36670,61964,67260
34893,36076,62506,67294
34908,41129,58580,66152
34911,36193,62531,67134
34943,35275,64573,65978
34968,40252,59152,66397
34982,39542,60524,65721
34995,37370,62086,66318
35016,35459,63374,66920
35026,45106,58990,61647
35037,48852,56321,60559
35064,39834,60749,65122
35067,36316,60989,68397
35081,43047,60018,62623
35108,46558,58233,60870
35139,42220,60100,63310
35152,35562,63618,66437
35162,47314,57669,60624
35186,38160,61386,66037
35197,37555,61321,66696
35212,36890,61420,67247
35236,37357,62468,65708
35287,40307,58815,66360
35301,45871,56327,63270
35304,37147,62040,66278
35307,38501,60168,66793
35322,37060,62341,66046
35360,36168,61970,67271
35374,36946,63318,65131
35378,37373,62876,65142
35385,36759,62001,66624
35395,36655,61276,67443
35404,38403,60575,66387
35406,42184,60615,62564
35409,43619,57984,63757
35422,36809,62418,66120
35441,49030,56744,59554
35466,35669,62426,67208
35468,35802,63720,65779
35479,42120,61159,62011
35523,43450,59159,62637
35528,36531,61782,66928
35573,35653,63622,65921
35605,36220,62159,66785
35610,37336,63298,64525
35611,37559,62921,64678
35642,53114,55535,56478
35652,53387,55344,56386
35671,44717,58374,62007
35699,43345,57242,64483
35718,40880,59062,65109
35750,36343,63345,65331
35768,38832,61992,64177
35770,39187,61038,64774
35780,40674,60241,64074
35808,39463,61747,63751
35833,41070,59949,63917
35843,46543,58847,59536
35884,41665,59174,64046
35903,40800,58707,65359
35926,43465,56550,64828
35943,37160,62457,65209
36054,40151,60542,64022
36101,37794,61771,65103
36102,38974,61865,63828
36124,36886,60238,67521
36130,42057,60362,62220
36132,46177,58107,60353
36148,37658,63389,63574
36151,41522,59702,63394
36160,46002,57131,61476
36174,39712,60620,64263
36185,37136,61407,66041
36224,42584,60272,61689
36240,42653,59260,62616
36242,40698,61096,62733
36265,37499,62089,64916
36275,46371,57319,60804
36306,37317,60135,67011
36309,39118,60669,64673
36320,40103,61784,62562
36366,39237,61631,63535
36386,46488,57926,59969
36403,40210,59359,64797
36428,39202,61071,64068
36438,41518,58319,64494
36453,37756,61641,64919
36455,37996,61001,65317
36501,39477,61880,62911
36502,38712,60630,64925
36504,37142,62898,64225
36530,48122,56573,59544
36541,38289,62459,63480
36615,41662,58675,63817
36626,46495,56669,60979
36630,37140,61062,65937
36660,41476,60973,61660
36680,37161,62930,63998
36691,38220,61945,63913
36726,40155,61013,62875
36750,41701,58751,63567
36768,37209,60633,66159
36793,37450,61943,64583
36830,41532,59431,62976
36840,40655,60285,62989
36880,38394,58598,66897
36887,41524,59412,62946
36900,37860,60704,65305
36905,39716,61352,62796
36943,39382,59423,65021
36962,39406,59844,64557
36997,37834,62694,63244
37019,41574,58191,63985
37032,44940,56994,61803
37036,38755,60006,64972
37071,42441,59808,61449
37077,39011,60628,64053
37090,41949,59080,62650
37115,40542,61116,61996
37169,37984,60502,65114
37196,41269,58970,63334
37199,45918,56561,61091
37201,39816,60406,63346
37214,38494,60826,64235
37216,38282,60875,64396
37240,43194,58121,62214
37293,43800,58785,60891
37310,40062,59528,63869
37315,44833,57473,61148
37332,38279,59518,65640
37369,39235,60763,63402
37399,44168,57692,61510
37437,48409,54586,60337
37443,40637,60192,62497
37451,43490,56974,62854
37458,41380,60796,61135
37469,39012,59164,65124
37510,43478,59777,60004
37515,37940,60214,65100
37566,47495,54285,61423
37567,39789,59410,64003
37570,42360,58983,61856
37574,41444,58782,62969
37575,38954,59341,64899
37576,37924,61728,63541
37624,39424,59744,63977
37627,44272,56440,62430
37637,42821,56940,63371
37655,40246,60694,62174
37733,41064,57263,64709
37770,42568,57765,62666
37790,44821,56307,61851
37826,40564,57594,64785
37838,42417,57703,62811
37850,39705,59078,64136
37857,43742,59381,59789
37869,45453,54286,63161
37877,43026,59743,60123
37907,40518,60890,61454
37916,43257,58263,61333
37933,42786,57234,62816
37953,43312,57962,61542
37964,44738,55196,62871
37991,39254,61235,62289
38003,40652,59730,62384
38005,39590,59355,63819
38054,47337,55761,59617
38074,47618,54716,60361
38113,44231,56384,62041
38120,44322,56869,61458
38131,41102,58868,62668
38193,39769,57859,64948
38194,45103,55119,62353
38199,43156,56035,63379
38227,45188,55097,62257
38234,45321,57009,60205
38248,40297,59445,62779
38266,44615,58291,59597
38278,44492,55411,62588
38295,39157,58328,64989
38308,43138,57593,61730
38330,38539,60371,63529
38344,39893,60892,61640
38361,40406,60338,61664
38407,40318,58643,63401
38411,43874,56563,61921
38413,42783,59389,60184
38427,39196,61056,62090
38442,42473,57584,62270
38451,41965,57776,62577
38476,40178,57873,64242
38481,40929,57139,64220
38482,42593,57948,61746
38499,39370,59307,63593
38520,45012,57778,59459
38552,40292,60103,61822
38587,40174,60791,61217
38599,40996,57704,63470
38605,43857,55629,62678
38614,44282,58733,59140
38639,44135,58452,59543
38679,41543,58269,62278
38705,42128,57618,62318
38715,39274,59222,63558
38730,40079,58396,63564
38759,43893,57258,60859
38769,42047,58773,61180
38775,43702,59104,59188
38783,47165,54622,60199
38847,44249,57120,60553
38848,40617,59144,62160
38857,40217,58605,63090
38890,43045,56811,62023
38926,39858,60191,61794
38931,48469,54676,58693
38949,41349,57900,62571
38959,51835,53564,56411
38960,48492,53150,60167
38987,43460,56179,62143
38989,47277,56507,57996
38999,39491,60603,61676
39005,40355,57641,63768
39035,47850,53495,60389
39039,39204,59254,63272
39075,48196,53510,59988
39078,39746,57606,64339
39145,39839,60486,61299
39146,40622,59685,61316
39169,43738,57969,59893
39170,41660,59321,60618
39172,39397,57649,64551
39193,44162,56315,61099
39197,45971,53724,61877
39217,39314,59900,62338
39223,50801,54929,55816
39226,46323,54953,60267
39230,46402,56894,58243
39241,42578,58554,60396
39262,48713,53327,59467
39413,39792,59565,61999
39429,40813,55161,65366
39560,48327,54739,58143
39623,41683,56425,63038
39628,39829,57331,63981
39652,41312,57366,62439
39664,44215,57516,59374
39665,47610,55177,58317
39669,39848,60262,60990
39671,45794,55277,60027
39711,47846,55203,58009
39729,41319,58426,61295
39740,42587,56319,62123
39774,52380,53584,55031
39776,47357,54797,58839
39779,46293,55927,58770
39796,42366,57277,61330
39802,45489,56515,58963
39803,46681,55495,58790
39868,42767,58159,59975
39873,40751,57646,62499
39892,41086,57290,62501
39919,47328,54587,58935
39928,41971,58994,59876
39956,40420,58776,61617
39968,44635,55913,60253
39970,40349,59280,61170
39981,44222,57412,59154
39988,41555,58270,60956
40017,43920,56998,59834
40018,46679,55206,58866
40031,45693,57028,58017
40066,43706,55738,61259
40076,44953,54777,60963
40129,48897,55139,56604
40201,43099,53405,64064
40227,47353,55768,57421
40279,45178,56369,58943
40282,53274,53377,53836
40287,47279,56088,57115
40306,43398,56374,60691
40314,47421,54217,58817
40411,45094,53928,61336
40441,42403,55404,62521
40462,46149,54791,59367
40484,47935,53777,58573
40487,45898,54711,59673
40557,41459,58354,60399
40565,41469,58296,60439
40598,43024,54241,62906
40621,42310,56671,61167
40629,50139,50937,59064
40642,42919,58344,58864
40658,42087,57469,60555
40661,42097,56628,61383
40672,51300,51718,57079
40686,44514,56951,58618
40705,41429,57538,61097
40726,42964,57265,59814
40870,47234,53044,59621
40877,45019,55814,59059
40881,41792,57101,60995
40887,46916,54826,58140
40888,47289,55992,56600
40889,43940,57591,58349
40912,42250,57316,60291
40987,43611,55020,61151
40998,41937,54356,63478
41028,42902,56483,60356
41079,44154,55984,59552
41147,48515,53963,57144
41148,41398,55528,62695
41194,47698,53439,58438
41206,42043,57713,59807
41248,41346,58458,59717
41279,48967,55228,55295
41305,45869,53601,59994
41331,49369,52363,57706
41334,46801,54007,58627
41344,43745,55066,60614
41365,41961,55729,61714
41381,47412,51419,60557
41388,47912,52566,58903
41401,46362,54174,58832
41402,42851,55423,61093
41422,47938,55064,56345
41442,45818,55615,57894
41455,42930,55841,60543
41460,45735,53717,59857
41526,43983,54985,60275
41559,49187,51987,58036
41566,43111,54438,61654
41602,47068,55011,57088
41604,50040,51730,57395
41610,45902,54809,58448
41622,44041,55822,59284
41635,47815,54613,56706
41672,41966,56921,60210
41700,47679,52463,58927
41754,42042,58219,58754
41781,44642,53848,60498
41833,41948,58127,58861
41838,49721,54147,55063
41844,50639,53300,54986
41891,43316,56760,58802
41904,42723,56012,60130
41905,43295,55233,60336
41923,44179,54915,59752
41929,45055,55567,58218
41943,45424,54460,58942
41969,51919,53254,53627
41979,45993,53966,58831
41993,42442,55496,60838
42063,43678,53815,61213
42075,44082,54644,59968
42100,44011,53837,60821
42134,48970,53978,55687
42136,43971,56674,57988
42146,42784,57715,58124
42223,46923,53110,58513
42234,47034,52402,59099
42264,44377,54770,59358
42294,44393,56471,57611
42306,51861,52664,53938
42348,44518,56266,57637
42357,45947,54720,57745
42389,45244,55845,57291
42398,42666,55230,60475
42409,44311,55714,58335
42422,44438,54054,59855
42428,44209,54602,59530
42439,44891,53538,59901
42458,49990,53007,55314
42474,43993,54741,59561
42479,44090,55250,58950
42484,48843,51273,58169
42493,46967,53130,58179
42523,44722,53525,59999
42535,46885,55625,55724
42537,44024,55270,58938
42540,44302,56041,57886
42545,44899,54468,58857
42552,44391,55737,58089
42567,43406,55837,58959
42622,46738,53340,58069
42634,45638,53622,58875
42658,43625,56961,57525
42662,42906,56571,58630
42692,50773,52162,55142
42710,50004,53401,54654
42713,48037,54019,56000
42742,44093,55880,58054
42753,44992,53138,59886
42775,50606,51140,56248
42790,44557,53698,59724
42797,45066,53823,59083
42799,50731,51826,55413
42802,45348,55516,57103
42811,43286,54341,60331
42813,47058,54350,56548
42845,49960,52053,55911
42913,45586,54881,57389
42945,48484,54332,55008
42991,48955,52276,56547
42998,48640,53442,55689
43049,46445,53281,57994
43059,46038,55174,56498
43075,46089,54737,56868
43088,43688,54828,59165
43094,44157,55362,58156
43131,44094,55243,58301
43228,46651,54012,56878
43240,51202,52771,53556
43259,50306,53497,53707
43261,50478,52490,54540
43378,49249,51045,57097
43395,46803,53870,56701
43407,50757,51178,55427
43440,52210,52368,52751
43453,51343,51581,54392
43485,50514,52492,54278
43489,48117,50933,58230
43503,43743,55878,57645
43542,45813,55110,56304
43556,45490,54850,56873
43570,45403,55464,56332
43596,47057,50896,59220
43615,43732,55909,57513
43616,46976,53402,56775
43632,47261,54168,55708
43666,47551,54137,55415
43699,44569,53824,58677
43708,48384,53029,55648
43786,44912,55042,57029
43789,47637,51765,57578
43810,45817,54395,56747
43854,48969,51972,55974
43868,49337,49732,57832
43869,44632,53268,59000
43873,44512,54815,57569
43901,43972,56062,56834
43919,47466,52858,56526
43939,45692,53226,57912
43949,44152,54355,58313
43950,46596,51866,58357
43951,48714,53416,54688
43956,50599,52795,53419
43957,47014,53376,56422
43966,48604,53275,54924
43980,46940,51910,57939
43991,49271,50065,57442
44004,44482,53246,59037
44007,47669,50206,58887
44013,46975,52593,57188
44019,46914,53710,56126
44035,51491,51965,53278
44066,50422,51536,54745
44079,49686,52523,54481
44087,46240,53500,56942
44120,49636,50678,56335
44130,48272,52826,55541
44155,45593,53904,57117
44176,46503,54570,55520
44187,45891,54855,55836
44230,50312,52806,53421
44235,46843,51676,58015
44256,47795,54173,54545
44266,46132,52565,57806
44288,47402,53006,56073
44289,45538,53846,57096
44310,47828,52658,55973
44316,50270,50717,55466
44323,48830,51091,56525
44352,48647,52786,54984
44415,49002,52902,54450
44423,49931,52634,53781
44428,46444,52493,57404
44434,46913,54612,54810
44445,46341,52223,57760
44463,50582,52790,52934
44478,45945,52901,57445
44487,46498,50661,59123
44509,46517,52944,56799
44542,50105,51787,54335
44558,50000,50718,55493
44592,44824,55069,56284
44622,45116,53329,57702
44634,48451,53312,54372
44645,45041,53195,57888
44658,50601,52268,53242
44669,45799,52860,57441
44694,48691,51773,55611
44699,49634,51728,54708
44702,49317,50577,56173
44744,46009,53535,56481
44769,46183,52999,56818
44787,45904,53809,56269
44799,45274,54457,56239
