13654,17430,18837,22865,77484,82941,83846,84480
13658,15071,22008,30136,71191,82436,83081,83956
13677,17542,24606,42540,66811,78010,78744,79607
13773,28587,32773,39057,61803,73078,75382,77084
13872,22122,24494,34371,58677,82031,82618,83352
13883,24405,25402,27851,56942,83336,84153,85565
13886,16162,16858,26182,74432,83988,84590,85439
13910,14660,34635,40993,68661,74092,76451,78135
14021,18371,23824,28743,62637,83378,84928,85635
14078,35556,48907,54570,57900,61877,62650,65999
14104,15637,17891,38499,64551,82782,83687,84386
14137,21709,23988,27355,66195,81522,82241,84390
14299,16519,27653,33285,68899,78322,80787,81773
14301,18735,26076,34075,56706,83095,83969,84580
14310,14995,17288,30934,69905,84028,84631,85446
14323,31795,32635,38987,52944,76128,76935,77790
14333,30861,31732,39729,61641,73635,74420,75186
14338,15030,47808,59164,61628,64797,69006,69766
14342,21999,27793,31035,73766,76199,77809,78594
14359,19521,22605,29171,61452,83882,84514,86033
14375,25198,34185,42389,67325,71418,72116,74531
14421,15915,16700,26778,69609,85258,85980,86876
14463,15123,17490,29583,74641,82639,83380,84218
14591,20773,26205,38989,55206,81214,82012,82547
14611,15253,19950,28905,67629,84353,85049,85787
14615,21511,29806,32904,70209,75538,78081,78873
14648,25639,28018,38330,61099,77099,77980,78724
14662,15394,32743,35191,57778,81177,82033,82559
14679,26445,32941,33693,64483,75558,76430,77308
14703,19246,20865,25707,67011,83732,84388,85885
14723,20070,42587,45799,55466,72438,74048,76406
14742,20078,21708,24034,62216,84434,86791,87534
14756,21713,28264,35577,61423,79126,79939,80739
14801,15486,16292,34615,74010,81391,82168,82774
14811,18547,23186,28828,61160,84281,85006,85718
14833,19261,27420,34786,64602,78280,80723,81632
14848,28010,35381,36132,65209,73201,74027,74729
14874,26772,31489,37869,59836,75780,76635,78282
15003,18763,24980,27425,62873,82871,84406,85216
15069,25355,41522,42403,65018,69943,70785,71442
15108,26112,31859,43156,56873,75296,76187,76946
15117,18214,22063,46341,47912,83208,84047,84635
15150,19901,26095,35768,63318,79283,80139,81883
15190,19922,27924,32871,61879,80345,81313,82093
15201,27892,31073,31900,66672,73857,77076,77866
15207,20713,23004,26414,68295,82043,82585,83276
15315,19939,23717,49850,54457,78659,79400,80200
15387,23851,34477,42545,59543,73964,75427,76343
15414,20824,25463,32778,69256,77945,79533,80324
15423,20832,22377,28964,62877,82844,83793,84427
15451,27207,29681,35406,55496,78102,79702,80492
15453,17766,20915,38442,61167,81458,82751,83585
15482,19032,29651,48122,52268,77948,78703,80331
15553,20206,28221,33739,67708,77376,78166,80568
15572,21045,37140,41070,59724,74866,75612,76508
15586,17055,23105,32076,66040,81412,82725,83538
15621,17162,22564,28204,68870,82316,82964,83836
15640,17232,27506,35622,65560,79163,79977,80837
15719,17925,22601,42146,72787,75944,76790,77625
15740,22546,23334,35573,64628,79112,79923,80681
15741,21152,37637,48374,61213,71671,72494,73255
15744,16429,23495,35016,63287,81915,82495,83156
15780,18014,21212,29413,67848,82364,83007,83899
15796,37317,39769,40564,47060,72893,73659,74479
15798,16542,26162,41518,66623,76967,78566,79361
15800,30089,30793,31619,62318,75862,76733,78323
15810,17999,20424,32433,67796,81741,82334,83000
15815,19385,25050,29250,65591,80807,81754,83885
15819,18065,33775,45106,70334,71726,72589,74123
15880,16667,22885,27871,72293,81254,82058,82629
15898,25308,29475,33388,57703,78513,80178,81074
15934,18092,26027,42134,65627,76807,77677,79239
15980,23678,31905,32762,53697,80238,81228,82049
15985,30386,37408,39792,47130,76159,76934,77743
16011,20643,27885,40705,67468,75416,76313,77096
16015,18251,20645,39193,56315,82712,83437,84969
16081,26435,30533,57103,59544,69330,70891,71620
16165,26452,34432,45724,48178,75462,77138,77986
16231,23006,28769,35348,53809,80353,81345,82676
16250,25675,28081,29870,74073,74757,75537,77294
16279,30688,41948,45178,56498,69545,70387,71014
16297,20984,23226,39873,55243,81236,82051,82627
16362,20276,22533,40996,66957,77344,78111,78958
16364,20250,23973,32194,65303,79734,81494,82225
16393,17864,21069,26446,69332,82692,83479,84262
16423,22596,25036,36403,62257,78258,79844,80720
16439,25963,42100,46149,49626,72756,73462,75042
16453,30690,36314,50105,55680,69515,71035,71745
16467,30768,34766,37924,60614,71796,74222,74980
16553,25087,30142,34995,51140,79258,81871,82491
16597,18746,21111,45287,68885,75842,76750,78319
16601,27006,27756,35802,66431,75146,75989,76806
16651,17424,24413,28573,66624,82007,82572,83273
16676,19669,23514,35675,55031,82455,83949,84568
16702,19687,22062,37332,62534,80160,81103,81957
16705,17483,20624,23716,61689,86367,87119,87834
16716,22093,34413,44094,48119,77944,78718,79440
16748,18942,26198,27820,59412,83357,84199,84861
16749,26996,27729,44645,49764,77760,78523,79371
16826,32012,35300,40661,53025,73779,74583,75351
16855,28043,32143,33713,70930,72499,73271,74083
16864,18349,20801,21548,64346,85692,86549,87388
16876,27253,34599,37624,58776,74658,75434,76317
16944,29592,36777,47289,53110,70828,73106,73891
16993,22348,23853,30298,56012,83213,84120,84700
16997,20060,35357,40888,70901,71674,72440,73220
17053,20210,21687,27218,74004,79572,80427,81366
17066,20845,23098,32905,70246,78086,78840,80451
17091,29925,32220,35453,63768,72572,74861,75647
17118,19269,24952,33088,60524,81503,82255,82828
17121,25999,29251,34006,59975,77601,78376,79208
17184,26616,27322,43619,56422,74093,77348,78933
17194,21824,35642,37991,71088,71782,72630,73386
17256,20357,21166,33058,62911,81581,82298,82910
17272,33720,36943,45856,62801,66908,68607,69430
17286,22735,25123,30869,67183,78340,79185,80816
17347,26887,32588,47034,48830,75136,76039,77676
17399,18066,24352,26023,62497,83138,84625,85437
17449,21313,29337,43939,54264,77633,78361,79241
17452,21309,27705,36626,55177,80198,81111,81959
17481,18193,19786,27870,65853,82574,84181,85599
17516,21405,30364,47261,49035,77875,78675,79406
17532,23702,30149,43920,53485,76775,77631,78343
17546,22190,25386,38287,52216,81234,82056,82622
17559,27198,28816,35322,63555,75501,76346,77240
17570,29637,34462,36793,65174,71591,72395,73915
17581,32592,45555,49934,62733,63545,64376,65221
17696,23917,37576,40031,53870,74764,76377,77306
17750,18412,20909,25587,72472,81459,82170,82778
17771,34000,51794,52053,53510,62531,64136,65742
17787,27341,37019,45116,60498,69485,70979,73312
17796,20156,26572,46803,58124,76527,77355,78204
17822,24829,34721,43706,53327,74905,75652,76575
17826,19260,24053,33788,63757,79026,81562,82265
17854,25815,27428,37907,56440,77356,78956,79781
17871,27423,36337,58970,59844,66221,67107,67764
17893,24140,28999,30697,59059,79121,79925,81703
17910,29177,30832,31640,66234,74214,74934,76596
17918,23390,37136,54097,65377,67050,67738,68831
17991,21187,29348,40406,62384,75873,76776,77572
18100,23528,41255,46102,59893,69650,71157,71852
18112,24379,30228,51298,62532,69912,72092,72984
18163,27468,43789,46089,50963,70511,71845,72709
18168,27552,39664,40484,47815,75135,75909,76810
18185,30393,32799,35237,56179,74637,75414,78693
18292,35895,36673,38996,39830,76207,77004,78640
18331,23909,32877,34533,57962,77180,78005,78740
18361,29509,30330,48969,61771,65027,73003,74567
18369,20009,31345,36193,56425,78927,79728,80541
18372,35395,38427,50024,62747,64440,65235,66897
18471,22434,35537,46813,60557,71758,72624,73343
18474,30661,39333,43632,54010,70313,71013,74101
18558,21772,24078,31557,56525,82314,82915,83818
18622,30571,36102,49122,57115,67502,70867,71636
18637,23457,40287,46860,64607,67735,69563,70391
18648,24714,28939,33016,71711,74096,74850,75563
18651,27528,35633,48769,52751,69664,73449,75092
18678,30828,34001,42902,61540,70552,71178,71858
18742,24309,39549,40395,67175,69672,70551,71144
18753,26053,27695,41378,69011,70607,73630,74410
18789,21986,37242,51965,63272,67247,69801,71235
18805,20598,22884,29478,66554,80159,81087,81972
18817,20543,32682,37385,51336,79382,80233,81159
18841,29522,30301,45537,52103,72113,76177,76943
18881,21324,22938,47251,55233,77827,78663,79420
18904,19732,28616,40655,67398,73875,75357,77000
18934,24357,30219,39774,64074,73662,74437,76080
18974,23038,38482,45030,46681,75568,76431,77333
19045,20822,22324,23935,65124,82682,83381,84224
19202,21674,28158,30662,60371,79637,80417,81416
19258,21004,30057,46888,52721,75804,77495,78310
19288,42666,45055,50057,51700,59717,66120,66934
19293,28048,55142,56799,57692,59241,62029,63293
19317,32060,33591,41660,55404,72369,73134,74002
19426,38918,46293,47885,55119,62506,64916,66474
19431,36429,38755,55814,56650,58317,67185,68956
19450,32431,35605,43873,49618,71169,74324,75067
19528,31488,39382,43678,58140,68814,69484,71023
19625,28540,35808,44011,64948,68202,69055,71348
19663,21302,26155,30223,54368,82517,83207,84102
19773,35903,41444,53556,55161,58491,67301,69908
19824,21388,35967,39118,41574,80295,81307,82064
19879,26330,28684,30415,57873,78662,79430,80264
19903,23025,27972,31258,55462,80402,81353,82162
19960,30547,34613,43503,56345,70908,72424,73237
19976,25627,27215,31952,50658,81318,82086,82705
20027,31146,32711,47997,65767,66568,68197,69124
20107,30763,39491,42043,48703,72732,73421,74277
20118,35459,37794,45120,53978,67714,70364,70990
20221,21012,22461,40282,67758,75742,76591,77470
20240,42692,47530,52523,54737,58903,62041,62871
20257,23389,25873,30773,64673,77517,78315,80740
20305,21811,31591,47666,58243,72702,74230,74989
20420,32562,39705,43047,51951,69815,71218,72819
20456,23531,24286,39716,55845,78410,79256,80037
20555,25090,28339,38652,55724,75771,78281,79125
20569,32534,38064,43026,50390,70595,71973,74386
20594,23633,24416,40698,54528,77938,79439,80291
20630,25442,35917,44769,57832,70033,73048,73866
20653,24387,26068,38783,67181,73461,75120,75884
20666,37336,47850,48920,52883,60103,66507,67272
20695,26282,27063,48970,58618,70005,74581,75323
20699,21441,24543,25519,56951,83340,84196,84848
20742,21452,23873,39196,45794,82716,83464,84300
20756,27736,38113,38857,50425,73640,75155,76855
20770,22279,31243,50664,52363,72396,75492,76330
20823,29519,36630,37369,54384,72963,74565,75284
21030,28921,29844,37032,67031,71743,72608,73328
21042,23332,29023,41929,66182,72595,73318,74116
21065,29811,33766,37770,66090,69474,70303,73258
21178,41422,43971,48877,50432,57669,68123,69865
21181,24295,25891,30077,59140,79186,79986,81781
21228,32595,34105,36541,43099,76922,77736,79311
21240,22771,35008,46234,61640,69821,72015,72808
21270,27725,29459,34972,50395,78397,79243,80076
21280,22858,32647,34163,45397,80917,81818,82457
21366,28383,29389,49620,59123,70592,71173,71891
21413,23839,35301,39944,54586,74707,75423,76324
21459,31878,37443,38234,42422,75316,76990,77795
21466,30982,43075,43956,54341,68061,69014,70642
21541,22320,31323,36886,60353,75511,76405,77198
21568,33688,36168,40751,51522,71584,72345,73911
21639,27823,28618,50549,58580,70751,71389,72188
21651,22427,36995,39254,63695,71690,72547,73278
21722,25794,35549,44391,59814,70500,71102,72665
21783,36946,48416,52532,57290,58866,62086,63618
21788,37976,39628,46967,48722,67858,68944,69654
21932,23534,25092,38069,62459,75948,76815,77688
21971,27752,38193,44642,45523,73666,74495,75295
22025,30064,33934,39463,53377,73401,74267,75006
22031,27047,31078,37450,56073,74585,76227,77046
22054,22922,25398,31150,62582,77796,79416,80219
22197,27909,32837,39145,50630,75422,76300,77097
22211,35870,36691,45638,51357,67447,70052,72271
22242,42097,50599,52223,56173,56998,57859,63346
22266,39157,41622,44899,48153,65994,69326,70120
22272,24685,40103,51681,64494,65275,66098,66929
22286,35287,36031,41662,56304,67494,70881,71592
22422,40864,47180,47357,50103,63429,64252,65930
22423,46940,50169,53527,54325,57584,58143,58426
22507,24068,34640,39308,53976,74876,75629,76533
22531,27209,49990,53114,56297,61970,64407,66019
22560,24124,26796,38730,57525,75898,77548,78356
22697,29166,32490,46975,49632,72764,73484,74329
22738,26051,31722,41305,49568,75856,76774,77523
22799,25890,26622,40201,54770,74871,77360,79024
22801,38890,44592,46292,53535,63276,65690,66461
22886,26967,33372,38120,47068,76877,77748,78499
22990,39970,44162,52366,53835,54611,66033,67570
23058,29429,35026,37315,40518,77706,78435,80050
23135,27042,33426,38974,44007,76989,77789,80175
23160,28842,31326,43570,52492,73249,74082,74816
23217,36266,50896,54430,57745,58630,59358,60995
23299,29080,36343,37160,67134,67787,69616,71118
23307,24732,28067,40217,55615,74886,76542,78171
23356,26685,28250,36306,66952,72587,73306,74095
23456,24181,32476,43901,63948,68934,71870,72771
23461,24090,34625,40079,47426,76424,77327,78105
23463,28194,42767,49454,54054,67046,67740,68819
23544,35841,38199,52999,56041,59356,67326,68231
23594,25209,26143,51191,53555,72925,73665,75255
23631,31008,33420,43993,53003,71379,72158,72945
23737,39623,51126,52714,55097,56767,60826,61647
23792,34307,39839,42428,60241,63410,68304,69216
23914,28889,36900,44215,63574,66046,68571,69428
23928,41365,44940,51178,58875,59673,60262,61316
23955,25574,31971,40672,53044,73884,75389,77048
23958,37036,38599,46801,54007,65331,67053,68752
23997,30535,39230,40912,65258,66088,66928,68589
23999,24757,31262,32915,58782,74699,77141,77982
24038,37933,40314,44428,54167,65522,66259,68876
24057,29024,37097,38626,51773,72634,73374,74952
24119,32416,33168,48713,59064,65542,68882,69633
24178,35543,45215,48604,53363,62921,64615,67098
24278,27584,30913,38856,58374,71981,74404,75147
24359,34024,35669,39712,40487,74401,75178,77707
24382,42357,43220,46354,53564,58554,65749,67357
24510,27048,28638,31151,44658,81089,81932,82511
24618,27975,36174,42653,62796,67613,69446,70262
24681,29790,31336,47394,62779,67611,68583,69363
24721,28953,37834,38505,50801,71741,74126,74856
24809,28948,31381,51754,60502,66979,67689,69475
24811,37559,47058,55427,57988,58802,59536,60356
24835,27391,39484,48647,49531,67120,71116,73413
24836,29038,33109,40246,51787,73383,74196,74942
24859,29077,32283,38634,56548,71764,73396,74976
24865,33144,38639,46847,47650,68821,70501,71070
24939,30092,36388,37966,50985,71857,74290,75020
24985,27488,28294,46923,51832,72715,74282,75018
25063,30875,31721,43024,45402,74384,75145,75923
25113,30880,43940,51968,56747,59174,66456,67259
25131,30181,34992,44445,48714,71879,72752,73443
25178,28463,44434,48283,61148,61964,65230,66837
25235,30920,38954,40523,59254,61664,72043,72944
25270,26966,30221,32555,68062,71975,72869,73619
25276,34184,36622,39789,56834,68173,69942,70717
25335,28527,31839,39711,59994,70620,71963,73548
25336,31025,34252,36660,50515,73018,74542,76189
25390,31773,35795,44004,49800,65761,73732,75282
25404,38949,43111,45517,51202,63310,64938,69106
25545,28786,31238,33552,51350,76205,77028,77833
25564,30493,32874,33564,61945,71619,72362,73116
25565,29650,40880,43489,51543,69324,70198,70888
25607,26478,29774,51570,55423,69378,70896,72411
25610,28911,42578,44222,61996,65250,66084,66886
25673,46323,47519,53553,54353,55973,57513,60630
25674,33038,39314,48484,54791,65327,66190,68719
25685,26614,27335,31425,56321,77260,78028,78869
25687,33022,35422,49315,57265,64525,67665,68636
25728,26577,32192,32975,59617,74064,74825,75559
25786,26632,32191,40178,64562,69478,70989,71721
25837,30758,46856,48530,58983,62174,63825,64574
25930,33221,34875,52731,54173,64678,66278,69651
25936,37196,39590,49603,51835,58328,67889,71160
26008,28370,43919,50337,51925,64785,67208,68985
26094,26913,31741,44622,45490,72891,76063,77723
26097,31762,43972,50472,52923,60870,67300,68141
26138,33234,38035,41401,61631,65652,66437,69009
26264,36704,38278,40665,53029,65101,69230,72266
26274,29580,38248,39039,53019,70001,70803,74573
26297,27066,41566,49079,49900,66740,70074,70815
26310,28652,31177,49086,53095,70076,70818,72323
26311,34406,37469,41559,45631,70814,72268,73079
26341,34448,43407,44819,49895,58751,71519,72357
26380,38142,43261,47074,59459,61093,61856,64272
26390,30655,32456,49760,61096,65991,66785,68404
26402,31964,36808,47378,56269,66815,67486,68415
26493,30598,39241,43611,53262,68614,69449,70269
26513,30558,32086,35378,60396,70911,72457,73238
26516,30607,32189,42662,58887,69450,70289,70937
26552,28944,36864,39217,63571,67600,68552,70237
26621,33133,35562,37147,65441,66257,67769,69607
26651,44438,48428,54450,55228,56035,56940,59367
26693,36320,46861,52664,55689,58994,61386,62930
26756,28282,30062,40316,56571,71849,73422,74279
26763,30786,37199,39652,57591,67871,69748,71927
26851,30100,31648,34893,50259,74310,75870,77606
26852,31659,42136,49646,52786,61597,67879,68982
26855,43490,47679,53405,54613,56319,58815,60361
26873,28375,29318,36530,64888,70651,72030,72872
26874,31669,33246,48788,59144,65617,67234,68965
26884,27572,33996,54986,58313,65568,66354,67864
26886,30179,36504,47821,63244,64850,65638,66415
26895,37201,42723,52771,56507,59953,61510,63977
26909,29407,30185,34950,63989,69774,72809,73514
26934,29428,30214,41429,62521,69031,70669,71311
27020,29504,31894,35843,55196,72183,74558,75339
27041,35934,36726,53710,55270,61056,65104,66696
27077,35884,36743,56974,57776,61038,61794,64251
27085,35262,42484,43395,53767,61865,68384,69295
27106,33585,35304,36830,49176,70884,73935,74717
27107,30402,31943,39892,44097,74685,76281,77130
27192,35275,37510,38308,41604,73107,73894,74647
27252,38451,45817,52402,58017,58857,59561,61180
27274,36263,45945,47575,56481,60553,62876,64570
27276,33675,36151,44209,62017,65246,66043,66920
27285,43596,49269,51665,52463,56384,58864,62011
27366,30668,34705,49371,53319,66194,69529,70385
27409,31673,42223,49367,60291,61109,62677,66788
27429,34335,44322,45066,60891,62314,62976,64204
27434,31626,36386,43857,52723,67845,70547,71119
27481,28295,30800,41194,58219,71109,71795,72644
27498,30837,35611,43854,54924,67150,70539,71124
27567,37293,38067,41402,48872,67260,69830,71246
27669,38054,39665,43949,52795,62439,67998,68968
27781,30273,35067,41442,52902,70670,71345,72057
27969,28808,32879,35307,48272,74733,76340,77229
27979,30541,35374,38407,58832,69338,70169,70897
27987,34400,42913,51957,54712,62315,62989,64264
28001,40889,43556,50731,53242,57120,63587,64411
28003,40800,44925,53815,54622,57940,60331,61101
28056,32409,51987,52860,53525,54702,62383,65615
28121,29911,31450,40129,61235,69454,70306,70931
28143,39292,47573,48434,49358,62143,62843,63751
28159,36265,39318,54809,56483,58159,63761,64583
28224,33083,37877,43743,54815,65401,68841,69553
28397,36395,47790,51861,54187,59104,60691,63112
28432,40726,40877,49097,53103,56811,65090,67401
28449,30883,38042,45312,63087,63934,65550,66280
28465,41476,48732,49048,56994,57876,58693,60253
28492,43045,46281,47023,47816,60006,64026,64848
28506,37227,44938,46130,59150,60796,61580,63210
28553,32672,33391,37373,55188,70782,71429,72149
28599,35883,45593,50550,51308,53010,67385,69209
28600,32614,41459,50489,54392,61714,64949,67320
28621,34260,42057,47522,55139,63298,64919,65721
28643,33525,38289,39893,46503,69257,71534,73893
28655,38279,44090,44812,60238,61062,61810,62591
28678,29590,32018,44157,56307,66032,71606,73149
28900,32918,34607,47402,58831,64423,66887,67569
28972,37060,40279,45970,54810,62884,65359,66203
29009,36255,37090,44316,55593,64563,67010,67701
29052,37115,42799,49460,50937,62933,63819,65422
29074,33832,45057,46713,53282,63720,64546,65313
29108,32432,42075,49579,53387,58263,67776,68917
29168,34747,37077,38633,54828,67745,68863,70476
29226,34911,41312,44492,55761,63981,64697,67157
29501,35162,38999,46444,48979,63389,69137,69926
29538,30342,45599,48037,51319,53022,71452,72228
29572,43378,47314,48117,52259,53085,59445,68367
29648,41526,43286,47212,56088,57806,61746,64225
29654,32042,36148,36855,44912,73193,73986,74747
29709,38338,45891,49261,55415,60475,60990,61458
29766,33617,34608,50000,57969,61992,66041,67544
29805,32105,32928,49923,52278,64339,69299,70860
29813,43615,44266,45871,50047,59702,63706,64517
29915,33485,47412,55984,56842,57702,59307,60890
29929,31466,32227,41121,45947,72616,73332,74899
29940,32232,37860,48514,49389,67065,67733,68804
30011,37142,39429,47625,51802,62220,66237,67071
30039,30708,50096,50855,51765,59744,62123,66207
30093,41028,43460,46543,57079,59518,60336,63480
30110,39424,41969,42790,45971,65366,67075,68832
30122,42991,47805,48774,53482,57594,59154,61615
30152,37953,41319,45321,56604,61476,63953,64759
30215,38988,39803,40621,52133,64972,66599,68206
30227,31752,39740,41398,42264,71258,72041,72857
30274,33393,43228,44041,49001,64220,68242,69138
30288,31917,39868,40686,46495,68332,70068,73883
30390,39011,41524,43295,49002,62588,67443,68284
30404,39925,46517,49921,50619,52276,65114,66761
30441,31174,39075,43312,49891,68366,69242,70036
30454,32033,39919,44120,45683,68397,70097,70834
30482,44717,49010,50018,52674,53698,54372,66566
30484,47084,50662,51491,52312,53130,55411,60963
30526,33154,44154,47387,55493,62450,63529,64844
30545,36770,38361,39956,57088,63535,65153,70129
30597,35385,39169,41635,55314,63508,67480,68449
30619,42919,44231,50206,54128,58959,59857,60618
30624,34896,52708,53879,56563,57242,57469,58156
30647,31358,34626,50065,53274,65301,67658,68608
30712,36996,41086,45940,60543,61295,62090,62875
30755,32342,39274,41905,44272,70327,70962,71700
30803,34017,42906,51051,53448,55822,66330,67160
30816,33196,48655,49521,51806,59000,62293,66250
30857,32535,34968,45370,51059,66400,69758,70590
30862,39170,50025,54205,55516,55837,57578,58344
30874,44512,45403,49634,51916,52806,60004,66388
30918,34943,44738,47744,51045,62562,63791,65796
30943,43345,50606,51413,53082,54480,56126,61542
31007,37354,40598,46397,48956,63364,66550,67311
31019,33382,36551,43138,47173,68187,69126,72961
31061,32260,37850,48145,61822,62666,63470,64263
31102,39858,41543,43259,44787,63424,68326,69238
31153,37449,41555,44799,47277,62616,67448,69240
31199,43450,46584,50601,51527,53049,61782,63345
31203,36074,39144,46521,52234,60276,65978,70107
31224,38394,42523,47337,53796,56266,62694,69303
31245,34535,36124,38413,41672,72413,73173,73962
31250,36130,49235,51581,56332,57117,59554,60338
31277,40081,43542,45012,58839,59621,60389,62776
31359,33014,36220,47551,57316,63756,65323,66998
31414,42742,44282,52566,54777,55541,58927,61288
31435,32586,39968,48221,60337,61116,62695,65179
31470,38494,44311,54168,55836,56701,59808,60749
31529,41154,43738,46843,50920,58963,63817,64573
31572,34780,38520,40151,53963,66159,67698,68694
31621,34835,45270,49550,51820,59876,63906,64659
31632,35360,47165,52060,53007,60199,60406,61708
31637,37173,39542,49565,51827,62338,63917,65538
31652,35212,49931,51536,53138,57096,58790,64182
31692,33298,35718,45424,51118,67251,68048,68988
31780,32611,36615,42306,46346,69838,70714,71327
31783,34129,37345,45494,49752,64096,69042,69896
31816,38959,45573,47946,52036,60191,60892,64124
31875,45348,46636,47795,52392,58009,59374,60108
31919,33446,35236,48029,55222,65087,65921,66677
31936,39370,45669,51427,54286,54545,61740,62564
32072,35186,39397,44926,58036,61276,63988,66656
32118,36890,45019,47466,53246,61182,62023,63593
32197,36250,37765,39197,57139,64438,66037,68514
32201,40813,45744,49105,49925,52826,64248,66675
32286,34060,41792,44085,58773,62668,63489,64384
32336,33849,37857,42775,43732,69517,70400,71071
32347,42753,43059,50864,51038,52785,63120,65571
32368,34039,35441,49732,60859,62214,62819,64065
32479,38160,45918,49813,56921,58673,59359,60214
32571,40622,41455,54711,56804,58089,58347,58938
32577,33271,46240,47809,48839,49636,71194,71971
32625,44615,45475,48856,49721,57646,60100,62499
32656,35152,38194,48967,49803,57706,69134,69925
32739,33439,34255,43257,52175,64242,69961,71469
32832,42366,45261,48085,51419,54859,62571,64144
32849,42409,45602,46474,48038,54438,65100,66627
32884,33641,34558,47379,49960,64396,68512,70207
32889,37216,41483,54506,57009,57912,59431,61091
32943,36905,37655,50757,56411,61217,62027,63622
32986,35411,49317,51704,55528,57263,58069,61259
33025,33770,36242,43625,57331,64568,65305,67671
33028,33772,45094,47543,49380,62854,64557,65309
33036,36997,38432,48303,53208,62760,63558,65243
33054,40792,44019,50046,56386,58448,59062,59730
33063,42784,50139,51762,52658,54012,58169,58950
33071,34612,36750,50990,55730,62418,63374,64592
33081,42634,51036,51585,51808,53421,58935,59037
33179,34844,37169,39601,44482,68940,70564,72758
33188,36445,41344,46187,56601,60717,62346,64709
33209,40349,47700,51891,52743,53419,59136,63090
33216,38610,45188,49469,54122,58990,60559,61383
33220,38003,41331,42120,55008,60694,64774,66387
33222,36887,46598,49273,52157,60595,61151,61654
33225,34016,39671,41346,44526,65603,71206,71944
33311,35725,38847,42234,49719,62468,67994,71239
33370,34104,36531,38107,42265,70652,72047,74461
33375,46445,47196,47951,49809,51188,61660,63913
33386,35129,40457,42220,54313,60804,67219,68009
33424,41532,46487,49030,52190,55250,59381,64243
33455,38264,40658,49827,50573,52171,65819,70770
33494,35215,46456,48084,54460,58643,61784,63401
33529,40441,45586,47321,57038,57888,59467,60267
33541,34450,44824,49906,51466,56248,65122,65980
33563,36185,40174,42658,56600,62574,63938,65845
33623,47698,50237,50773,53402,53938,55539,56327
33685,39848,48640,50582,52201,56961,59389,60231
33709,40504,45300,49258,54654,57538,59099,61475
33722,39262,40126,41904,50762,62811,65295,67655
33768,41279,41700,46914,58270,59078,59900,60628
33802,41961,42707,49686,53538,58868,60205,60770
33820,40292,43742,44415,55687,57442,62270,63869
33887,38642,42802,50940,53376,59855,60615,61420
33897,42593,49492,53848,53966,54126,56471,57144
33955,40318,43800,48691,50231,52724,65500,66318
33956,41302,45271,46132,49559,58291,59886,67140
33984,44179,44256,48711,55737,56573,57522,60575
34027,36455,40396,41349,45319,66360,67938,69693
34064,36501,37437,44722,60210,60989,63379,64235
34065,37286,46916,52762,54174,55752,59949,60633
34089,40513,42250,47039,56760,57645,59188,64053
34108,43688,49152,50930,53112,53823,57939,58785
34177,43088,43991,44634,49751,57649,62501,65746
34302,38424,39988,40881,56192,62635,63168,65947
34336,44087,45655,48115,49883,58438,60168,60855
34594,42087,44744,49865,54459,56100,58675,61013
34617,38679,40998,49271,54792,60555,61064,61561
34639,36309,51919,53500,54278,55867,56671,58354
34677,40887,41687,49191,54680,58817,59597,62001
34689,43786,43874,47794,53439,54241,61299,62415
34730,38516,44310,52553,53281,54741,61317,62089
34758,35238,35466,41249,58707,63461,65937,66721
34797,36348,37940,46877,56550,61406,62969,64650
34890,37176,43708,44377,54826,59834,62898,63828
34982,45902,46647,50158,54217,54688,56642,58301
35037,35770,47904,48881,49733,52003,65708,66501
35042,43957,44694,49239,52691,55911,59165,60838
35064,36962,41891,51085,52901,60624,61159,61851
35081,39779,42348,50481,52028,54365,61676,65779
35139,43240,46371,48955,49789,57760,59321,60962
35163,39496,39816,44702,54915,58452,64068,64925
35179,37399,38224,39035,40674,62606,73064,75356
35404,38481,41838,44992,46667,63612,64454,66089
35414,39477,46768,48327,55174,56869,59341,60167
35523,36670,39746,52493,55648,59685,60439,61333
35583,37143,40307,41979,44393,65499,67775,68858
35610,46223,48566,52565,53278,53622,53928,56878
35646,37996,44487,46955,47769,54985,64758,68941
35652,40101,46885,50514,54395,56030,58605,59355
35653,37214,40420,44518,46183,64777,65576,67196
35666,39834,44478,51989,52622,58121,59080,59747
35671,36502,38715,50264,51831,61454,62353,64747
35750,41844,45138,52005,53401,56570,58218,58611
35763,36522,46275,47057,47846,55909,64894,67271
35780,43096,43980,46334,50449,59260,60123,62515
35880,38227,40642,45591,53591,55203,65021,67382
35926,36759,42458,46498,53717,54481,64253,67445
35943,38832,40155,52790,56576,58230,59222,59789
36035,36778,42479,43398,46542,60272,66749,69284
36101,37555,38403,42537,45758,64353,67521,69309
36111,37524,39146,44130,44868,58770,70148,70840
36160,37627,47421,48301,49249,59602,61170,62007
36183,39226,48345,50175,54063,56369,58233,58943
36245,36489,44569,50422,55066,55558,60027,63161
36316,37916,41248,42042,54147,62289,62946,64633
36366,41269,43868,45489,50210,59552,62160,62623
36428,41469,43131,44953,56018,56818,58598,64122
36432,38005,39669,53442,55011,56674,59152,63152
36438,46197,46705,47005,52519,53940,57412,61321
36453,44558,45419,49716,51127,55063,56744,62457
36464,43893,46884,52427,53563,54708,55992,57606
36580,38705,41380,47890,55974,58458,60875,61675
36655,37246,47926,50099,53601,55171,60018,60821
36680,38209,39005,40637,56062,60192,63394,67358
36718,39811,41602,47184,53329,60465,60979,61449
36768,37499,38295,44833,55277,61071,63469,64325
